backend,case,explanation,images_per_sec,kind,max_run_ms,median_ms,min_run_ms,p95_ms,repetitions,run_spread_percent,size,transform,valid,variant
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always-elided"",""count"":""0"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""portable-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""compiled"",""optimizations"":[""input-copy-elision""],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""workspace-u8"",""category"":""geometry"",""execution"":""out-of-place"",""fallback"":""portable-scalar"",""input_materialization"":""borrowed-input"",""kernel_form"":""borrowed-to-owned"",""name"":""RandomCrop"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[{""name"":""size"",""value"":""168x168""},{""name"":""origin"",""value"":""uniform-inclusive""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""benchmark-policy:elide-entry-copy"",""status"":""always""}],""transforms"":[""RandomCrop""],""unit_specializations"":[]}",537634.4086021505,layer1_transform,0.001915,0.00186,0.00183,0.002,3,4.56989247311828,224,RandomCrop,True,compiled
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always-elided"",""count"":""0"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""portable-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""compiled"",""optimizations"":[""input-copy-elision""],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""workspace-u8"",""category"":""geometry"",""execution"":""out-of-place"",""fallback"":""portable-scalar"",""input_materialization"":""borrowed-input"",""kernel_form"":""borrowed-to-owned"",""name"":""RandomCrop"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[{""name"":""size"",""value"":""384x384""},{""name"":""origin"",""value"":""uniform-inclusive""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""benchmark-policy:elide-entry-copy"",""status"":""always""}],""transforms"":[""RandomCrop""],""unit_specializations"":[]}",103998.75201497583,layer1_transform,0.009815,0.009615499999999999,0.009415,0.01006,3,4.159950080599044,512,RandomCrop,True,compiled
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always-elided"",""count"":""0"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""portable""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""compiled"",""optimizations"":[""input-copy-elision""],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""workspace-u8"",""category"":""geometry"",""execution"":""out-of-place"",""fallback"":""portable"",""input_materialization"":""borrowed-input"",""kernel_form"":""borrowed-to-owned"",""name"":""Resize"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[{""name"":""size"",""value"":""768x768""},{""name"":""interpolation"",""value"":""bilinear""},{""name"":""antialias"",""value"":""false""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""benchmark-policy:elide-entry-copy"",""status"":""always""}],""transforms"":[""Resize""],""unit_specializations"":[]}",1561.271718265396,layer1_transform,0.666399,0.6405035,0.6361835,0.682244,3,4.7174605603248,1024,Resize,True,compiled
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always-elided"",""count"":""0"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""portable""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""compiled"",""optimizations"":[""input-copy-elision""],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""workspace-u8"",""category"":""geometry"",""execution"":""out-of-place"",""fallback"":""portable"",""input_materialization"":""borrowed-input"",""kernel_form"":""borrowed-to-owned"",""name"":""Resize"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[{""name"":""size"",""value"":""168x168""},{""name"":""interpolation"",""value"":""bilinear""},{""name"":""antialias"",""value"":""false""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""benchmark-policy:elide-entry-copy"",""status"":""always""}],""transforms"":[""Resize""],""unit_specializations"":[]}",29269.72047416947,layer1_transform,0.03419,0.034165,0.03405,0.03766,3,0.4097760866383762,224,Resize,True,compiled
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always-elided"",""count"":""0"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""portable""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""compiled"",""optimizations"":[""input-copy-elision""],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""workspace-u8"",""category"":""geometry"",""execution"":""out-of-place"",""fallback"":""portable"",""input_materialization"":""borrowed-input"",""kernel_form"":""borrowed-to-owned"",""name"":""Resize"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[{""name"":""size"",""value"":""384x384""},{""name"":""interpolation"",""value"":""bilinear""},{""name"":""antialias"",""value"":""false""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""benchmark-policy:elide-entry-copy"",""status"":""always""}],""transforms"":[""Resize""],""unit_specializations"":[]}",6852.084061367265,layer1_transform,0.149141,0.145941,0.145061,0.183011,3,2.7956502970378447,512,Resize,True,compiled
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always-elided"",""count"":""0"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""compiled"",""optimizations"":[""input-copy-elision""],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""color"",""execution"":""in-place"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""borrowed-input"",""kernel_form"":""borrowed-to-owned"",""name"":""Solarize"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[{""name"":""threshold"",""value"":""128""},{""name"":""comparison"",""value"":""at-or-above""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""benchmark-policy:elide-entry-copy"",""status"":""always""}],""transforms"":[""Solarize""],""unit_specializations"":[]}",11571.998079048319,layer1_transform,0.0871855,0.0864155,0.07442499999999999,0.092571,3,14.766448148769614,1024,Solarize,True,compiled
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always-elided"",""count"":""0"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""compiled"",""optimizations"":[""input-copy-elision""],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""color"",""execution"":""in-place"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""borrowed-input"",""kernel_form"":""borrowed-to-owned"",""name"":""Solarize"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[{""name"":""threshold"",""value"":""128""},{""name"":""comparison"",""value"":""at-or-above""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""benchmark-policy:elide-entry-copy"",""status"":""always""}],""transforms"":[""Solarize""],""unit_specializations"":[]}",359066.42728904844,layer1_transform,0.0028,0.002785,0.00278,0.0029,3,0.7181328545780988,224,Solarize,True,compiled
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always-elided"",""count"":""0"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""compiled"",""optimizations"":[""input-copy-elision""],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""color"",""execution"":""in-place"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""borrowed-input"",""kernel_form"":""borrowed-to-owned"",""name"":""Solarize"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[{""name"":""threshold"",""value"":""128""},{""name"":""comparison"",""value"":""at-or-above""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""benchmark-policy:elide-entry-copy"",""status"":""always""}],""transforms"":[""Solarize""],""unit_specializations"":[]}",62013.58097423335,layer1_transform,0.01619,0.0161255,0.015935,0.01665,3,1.5813463148429396,512,Solarize,True,compiled
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always-elided"",""count"":""0"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""portable-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""compiled"",""optimizations"":[""input-copy-elision""],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""geometry"",""execution"":""in-place"",""fallback"":""portable-scalar"",""input_materialization"":""borrowed-input"",""kernel_form"":""borrowed-to-owned"",""name"":""VerticalFlip"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""benchmark-policy:elide-entry-copy"",""status"":""always""}],""transforms"":[""VerticalFlip""],""unit_specializations"":[]}",8928.930180230456,layer1_transform,0.12457499999999999,0.1119955,0.099871,0.149851,3,22.05802911724131,1024,VerticalFlip,True,compiled
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always-elided"",""count"":""0"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""portable-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""compiled"",""optimizations"":[""input-copy-elision""],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""geometry"",""execution"":""in-place"",""fallback"":""portable-scalar"",""input_materialization"":""borrowed-input"",""kernel_form"":""borrowed-to-owned"",""name"":""VerticalFlip"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""benchmark-policy:elide-entry-copy"",""status"":""always""}],""transforms"":[""VerticalFlip""],""unit_specializations"":[]}",375939.84962406015,layer1_transform,0.0027,0.00266,0.0026049999999999997,0.00279,3,3.5714285714285885,224,VerticalFlip,True,compiled
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always-elided"",""count"":""0"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""portable-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""compiled"",""optimizations"":[""input-copy-elision""],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""none"",""category"":""geometry"",""execution"":""in-place"",""fallback"":""portable-scalar"",""input_materialization"":""borrowed-input"",""kernel_form"":""borrowed-to-owned"",""name"":""VerticalFlip"",""output_slot"":""working-u8"",""pixel_passes"":1,""policies"":[],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""benchmark-policy:elide-entry-copy"",""status"":""always""}],""transforms"":[""VerticalFlip""],""unit_specializations"":[]}",59898.17310572027,layer1_transform,0.01685,0.016695,0.016294999999999997,0.01696,3,3.324348607367495,512,VerticalFlip,True,compiled
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""},{""condition"":""out-of-place-step-applied"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""scratch-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always"",""count"":""1"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""staged-fresh"",""optimizations"":[],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""workspace-u8"",""category"":""geometry"",""execution"":""out-of-place"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""owned-input-copy"",""kernel_form"":""owned-to-owned"",""name"":""Affine"",""output_slot"":""scratch-u8"",""pixel_passes"":1,""policies"":[{""name"":""degrees"",""value"":""[-10,10]""},{""name"":""translate-fraction"",""value"":""[-0,0]x[-0,0]""},{""name"":""scale"",""value"":""[1,1]""},{""name"":""shear-degrees"",""value"":""[0,0]x[0,0]""},{""name"":""interpolation"",""value"":""bilinear""},{""name"":""border"",""value"":""constant""},{""name"":""fill"",""value"":""[0,0,0]""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""benchmark-policy:affine-copy-then-transform"",""status"":""always""}],""transforms"":[""Affine""],""unit_specializations"":[]}",306.13150797319514,layer1_transform,3.2721894999999996,3.2665699999999998,3.2503795,4.102235,3,0.6676728188895216,1024,Affine,True,staged-fresh
rust,,"{""buffers"":[{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""borrowed-for-call"",""name"":""input""},{""condition"":""always"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""working-u8""},{""condition"":""out-of-place-step-applied"",""dtype"":""uint8"",""layout"":""HWC"",""lifecycle"":""owned-per-run-workspace-reusable"",""name"":""scratch-u8""}],""copies"":[{""condition"":""non-contiguous-input"",""count"":""0-or-1"",""reason"":""normalize-to-contiguous-HWC"",""stage"":""python-entry""},{""condition"":""always"",""count"":""1"",""reason"":""establish-owned-working-buffer"",""stage"":""native-entry""},{""condition"":""always"",""count"":""0"",""reason"":""transfer-Rust-Vec-ownership-to-NumPy-storage"",""stage"":""python-output""}],""fallbacks"":[""runtime-avx2-or-scalar""],""fusions"":[],""input"":{""channels"":""RGB"",""container"":""borrowed-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""caller""},""mode"":""staged-fresh"",""optimizations"":[],""output"":{""channels"":""RGB"",""container"":""owned-buffer"",""contiguous"":true,""dtype"":""uint8"",""layout"":""HWC"",""ownership"":""result""},""output_dtype"":""uint8"",""output_layout"":""HWC"",""passes"":1,""pixel_passes"":1,""python_boundary"":{""crossings_per_call"":1,""gil"":""held-during-augmentation"",""input"":""NumPy HWC RGB uint8"",""input_access"":""read-only-borrow"",""output"":""owned contiguous NumPy array""},""sampling"":""native-plan-before-execution"",""schema_version"":2,""steps"":[{""allocation"":""workspace-u8"",""category"":""geometry"",""execution"":""out-of-place"",""fallback"":""runtime-avx2-or-scalar"",""input_materialization"":""owned-input-copy"",""kernel_form"":""owned-to-owned"",""name"":""Affine"",""output_slot"":""scratch-u8"",""pixel_passes"":1,""policies"":[{""name"":""degrees"",""value"":""[-10,10]""},{""name"":""translate-fraction"",""value"":""[-0,0]x[-0,0]""},{""name"":""scale"",""value"":""[1,1]""},{""name"":""shear-degrees"",""value"":""[0,0]x[0,0]""},{""name"":""interpolation"",""value"":""bilinear""},{""name"":""border"",""value"":""constant""},{""name"":""fill"",""value"":""[0,0,0]""}],""probability"":1.0,""scratch_slots"":[],""selection_reason"":""benchmark-policy:affine-copy-then-transform"",""status"":""always""}],""transforms"":[""Affine""],""unit_specializations"":[]}",6015.001413525333,layer1_transform,0.167236,0.16625099999999998,0.164561,0.199261,3,1.6090128781180164,224,Affine,True,staged-fresh
